Section,Subject,Name,ID,Home Tuition (Y/N),Class,Roll Number,Attendance (%),Unit Test 1,Unit Test 2,Unit Test 3,Focus (0-10),Homework (0-10),Q&A (0-10),Doubt Asking Rate,Exam Prep (0-10),Special Problems Completion (%)
B,Hindi,Komal Iyer,10_B_28,N,10,100228,86,93,50,45,10,7,4,0.6,4,31
B,Arts,Komal Iyer,10_B_28,N,10,100228,73,47,42,62,5,5,7,0.3,3,75
B,Maths,Sakshi Banerjee,10_B_29,N,10,100229,75,97,89,62,3,5,3,0.4,10,54
B,Science,Sakshi Banerjee,10_B_29,Y,10,100229,82,50,41,90,3,4,4,0.7,8,98
B,Social,Sakshi Banerjee,10_B_29,N,10,100229,66,86,94,46,8,3,6,0.8,9,92
B,English,Sakshi Banerjee,10_B_29,N,10,100229,79,40,46,62,9,9,3,0.8,6,54
B,Hindi,Sakshi Banerjee,10_B_29,N,10,100229,75,61,72,96,7,9,6,1.0,4,97
B,Arts,Sakshi Banerjee,10_B_29,Y,10,100229,76,99,63,99,8,10,4,0.6,6,97
B,Maths,Rudra Mukherjee,10_B_30,N,10,100230,87,96,60,84,3,5,9,0.5,5,36
B,Science,Rudra Mukherjee,10_B_30,N,10,100230,76,61,58,90,9,5,2,0.1,5,58
B,Social,Rudra Mukherjee,10_B_30,Y,10,100230,96,76,60,92,7,9,5,0.5,4,54
B,English,Rudra Mukherjee,10_B_30,Y,10,100230,98,72,78,40,3,4,8,0.3,6,44
B,Hindi,Rudra Mukherjee,10_B_30,Y,10,100230,80,40,71,92,6,6,5,0.2,7,96
B,Arts,Rudra Mukherjee,10_B_30,N,10,100230,86,91,59,88,7,5,10,0.8,7,69
B,Maths,Monika Dwivedi,10_B_31,N,10,100231,79,48,42,97,4,3,8,1.0,3,97
B,Science,Monika Dwivedi,10_B_31,N,10,100231,67,58,99,49,3,4,4,1.0,7,40
B,Social,Monika Dwivedi,10_B_31,Y,10,100231,82,59,75,67,4,4,2,1.0,6,45
B,English,Monika Dwivedi,10_B_31,Y,10,100231,88,51,50,91,6,3,10,1.0,8,85
B,Hindi,Monika Dwivedi,10_B_31,N,10,100231,72,79,96,73,5,10,10,0.6,7,65
B,Arts,Monika Dwivedi,10_B_31,N,10,100231,82,99,99,54,7,4,9,0.4,4,35
B,Maths,Aarav Ranjan,10_B_32,N,10,100232,75,72,94,64,3,3,2,0.8,3,74
B,Science,Aarav Ranjan,10_B_32,Y,10,100232,79,60,67,84,8,5,10,0.9,4,92
B,Social,Aarav Ranjan,10_B_32,N,10,100232,65,57,67,89,3,9,5,0.2,9,35
B,English,Aarav Ranjan,10_B_32,Y,10,100232,79,88,85,57,5,3,6,0.2,3,78
B,Hindi,Aarav Ranjan,10_B_32,N,10,100232,74,76,62,44,8,4,6,0.7,9,31
B,Arts,Aarav Ranjan,10_B_32,Y,10,100232,83,82,55,88,5,3,4,0.9,3,83
B,Maths,Ritu Das,10_B_33,Y,10,100233,70,52,40,53,10,10,4,0.4,4,52
B,Science,Ritu Das,10_B_33,Y,10,100233,78,60,44,41,10,9,5,0.7,5,30
B,Social,Ritu Das,10_B_33,Y,10,100233,93,52,74,93,6,3,5,0.6,9,71
B,English,Ritu Das,10_B_33,Y,10,100233,85,91,76,46,3,10,8,1.0,4,79
B,Hindi,Ritu Das,10_B_33,N,10,100233,90,46,68,98,5,7,5,1.0,10,73
B,Arts,Ritu Das,10_B_33,Y,10,100233,79,80,97,60,6,10,2,0.2,4,32
B,Maths,Sanjay Verma,10_B_34,N,10,100234,66,66,85,87,7,9,2,0.4,5,60
B,Science,Sanjay Verma,10_B_34,Y,10,100234,86,90,65,41,4,6,10,0.4,7,93
B,Social,Sanjay Verma,10_B_34,N,10,100234,90,49,92,48,7,3,7,0.5,5,75
B,English,Sanjay Verma,10_B_34,N,10,100234,71,53,92,93,10,7,10,0.3,7,38
B,Hindi,Sanjay Verma,10_B_34,N,10,100234,93,48,63,68,4,10,9,0.8,7,48
B,Arts,Sanjay Verma,10_B_34,Y,10,100234,74,70,96,45,9,5,4,0.8,9,64
B,Maths,Sameer Verma,10_B_35,N,10,100235,72,87,88,97,8,10,5,0.4,10,74
B,Science,Sameer Verma,10_B_35,Y,10,100235,95,52,73,78,5,8,8,0.1,3,59
B,Social,Sameer Verma,10_B_35,Y,10,100235,87,91,64,82,10,10,3,0.3,10,66
B,English,Sameer Verma,10_B_35,N,10,100235,80,55,94,53,10,7,8,0.1,5,67
B,Hindi,Sameer Verma,10_B_35,Y,10,100235,85,44,99,59,8,6,7,0.9,4,37
B,Arts,Sameer Verma,10_B_35,Y,10,100235,99,87,70,59,9,4,9,0.6,4,46
B,Maths,Aman Gupta,10_B_36,Y,10,100236,92,57,53,79,4,9,10,0.9,6,54
B,Science,Aman Gupta,10_B_36,N,10,100236,65,78,71,83,10,7,9,0.8,8,96
B,Social,Aman Gupta,10_B_36,Y,10,100236,81,55,48,64,8,10,5,0.4,3,50
B,English,Aman Gupta,10_B_36,N,10,100236,77,79,74,91,7,6,6,0.7,3,53
B,Hindi,Aman Gupta,10_B_36,Y,10,100236,82,65,57,45,9,7,4,0.7,4,39
B,Arts,Aman Gupta,10_B_36,N,10,100236,97,57,98,67,10,3,7,0.8,6,49
B,Maths,Barkha Jain,10_B_37,N,10,100237,81,60,62,69,3,6,9,0.4,10,58
B,Science,Barkha Jain,10_B_37,N,10,100237,97,47,60,98,7,9,10,0.1,10,54
B,Social,Barkha Jain,10_B_37,Y,10,100237,70,70,81,88,3,5,6,0.3,3,60
B,English,Barkha Jain,10_B_37,Y,10,100237,94,42,43,99,7,8,8,0.9,6,36
B,Hindi,Barkha Jain,10_B_37,Y,10,100237,88,85,91,74,7,5,3,0.4,4,48
B,Arts,Barkha Jain,10_B_37,Y,10,100237,83,65,58,49,5,5,8,0.2,10,91
B,Maths,Meera Chauhan,10_B_38,Y,10,100238,96,91,81,62,8,4,10,0.5,9,87
B,Science,Meera Chauhan,10_B_38,Y,10,100238,85,55,92,85,8,3,2,0.4,5,85
B,Social,Meera Chauhan,10_B_38,N,10,100238,90,50,67,84,3,9,10,0.1,4,73
B,English,Meera Chauhan,10_B_38,N,10,100238,82,54,97,77,6,8,7,0.4,3,43
B,Hindi,Meera Chauhan,10_B_38,Y,10,100238,73,52,87,50,9,8,10,0.6,7,86
B,Arts,Meera Chauhan,10_B_38,N,10,100238,97,87,100,63,6,8,5,0.9,4,67
B,Maths,Sanjay Iyengar,10_B_39,Y,10,100239,96,62,62,45,7,4,6,0.7,3,35
B,Science,Sanjay Iyengar,10_B_39,N,10,100239,90,80,52,83,6,10,9,0.6,3,59
B,Social,Sanjay Iyengar,10_B_39,Y,10,100239,67,72,46,65,8,9,6,0.1,10,42
B,English,Sanjay Iyengar,10_B_39,Y,10,100239,83,41,97,65,9,10,10,0.9,6,94
B,Hindi,Sanjay Iyengar,10_B_39,Y,10,100239,80,64,68,68,10,5,5,0.6,5,55
B,Arts,Sanjay Iyengar,10_B_39,Y,10,100239,86,42,84,63,5,3,9,0.2,3,91
B,Maths,Richa Iqbal,10_B_40,N,10,100240,93,93,45,92,10,10,10,0.5,6,55
B,Science,Richa Iqbal,10_B_40,Y,10,100240,96,100,95,77,3,4,2,0.2,4,35
B,Social,Richa Iqbal,10_B_40,N,10,100240,70,48,65,71,7,5,8,0.2,10,69
B,English,Richa Iqbal,10_B_40,Y,10,100240,69,52,83,82,10,3,6,0.2,10,97
B,Hindi,Richa Iqbal,10_B_40,N,10,100240,80,81,47,42,9,4,6,0.9,10,54
B,Arts,Richa Iqbal,10_B_40,N,10,100240,85,40,81,56,4,9,9,1.0,8,57
C,Maths,Pranav Deshmukh,10_C_1,N,10,100301,93,41,57,52,9,9,5,0.5,3,38
C,Science,Pranav Deshmukh,10_C_1,N,10,100301,99,55,57,53,6,5,10,0.5,8,47
C,Social,Pranav Deshmukh,10_C_1,N,10,100301,91,89,78,83,8,6,5,1.0,8,36
C,English,Pranav Deshmukh,10_C_1,N,10,100301,82,74,82,82,6,10,10,0.8,5,46
C,Hindi,Pranav Deshmukh,10_C_1,Y,10,100301,94,96,40,83,6,3,8,0.5,4,38
C,Arts,Pranav Deshmukh,10_C_1,Y,10,100301,75,93,83,87,6,3,5,0.5,10,85
C,Maths,Aanchal Sidhu,10_C_2,N,10,100302,90,66,99,56,8,7,4,0.7,10,32
C,Science,Aanchal Sidhu,10_C_2,Y,10,100302,85,76,88,96,8,3,2,0.2,8,79
C,Social,Aanchal Sidhu,10_C_2,Y,10,100302,74,84,45,88,7,9,2,0.5,8,42
C,English,Aanchal Sidhu,10_C_2,N,10,100302,85,97,88,84,6,4,10,0.4,6,97
C,Hindi,Aanchal Sidhu,10_C_2,N,10,100302,65,50,57,97,4,3,3,0.6,10,100
C,Arts,Aanchal Sidhu,10_C_2,Y,10,100302,69,93,93,53,9,3,3,0.9,3,73
C,Maths,Gaurav Chakraborty,10_C_3,Y,10,100303,83,85,59,59,4,6,3,0.9,6,36
C,Science,Gaurav Chakraborty,10_C_3,N,10,100303,77,78,86,83,4,6,6,0.3,7,81
C,Social,Gaurav Chakraborty,10_C_3,Y,10,100303,84,82,42,68,10,6,2,0.6,4,47
C,English,Gaurav Chakraborty,10_C_3,Y,10,100303,77,59,79,69,4,3,2,0.4,6,66
C,Hindi,Gaurav Chakraborty,10_C_3,Y,10,100303,93,57,47,57,7,5,8,0.3,3,41
C,Arts,Gaurav Chakraborty,10_C_3,Y,10,100303,98,52,44,86,7,4,5,0.9,8,58
C,Maths,Manoj Iyer,10_C_4,N,10,100304,83,98,66,96,5,6,2,0.2,5,33
C,Science,Manoj Iyer,10_C_4,Y,10,100304,65,78,69,48,7,4,6,0.7,9,41
C,Social,Manoj Iyer,10_C_4,Y,10,100304,97,77,46,52,10,6,8,0.6,9,52
C,English,Manoj Iyer,10_C_4,N,10,100304,69,45,57,64,3,5,6,0.7,4,76
C,Hindi,Manoj Iyer,10_C_4,Y,10,100304,75,76,77,52,3,6,3,1.0,7,96
C,Arts,Manoj Iyer,10_C_4,Y,10,100304,81,56,64,58,4,3,8,0.6,10,60
C,Maths,Ananya Kashyap,10_C_5,Y,10,100305,92,50,47,42,5,8,6,0.2,5,87
C,Science,Ananya Kashyap,10_C_5,N,10,100305,88,94,44,92,6,4,3,0.4,8,61
C,Social,Ananya Kashyap,10_C_5,Y,10,100305,70,64,100,65,9,4,4,0.8,5,76
C,English,Ananya Kashyap,10_C_5,Y,10,100305,76,41,60,86,7,7,7,0.7,9,98
C,Hindi,Ananya Kashyap,10_C_5,Y,10,100305,98,80,72,94,3,3,5,0.2,4,31
C,Arts,Ananya Kashyap,10_C_5,N,10,100305,92,55,41,71,6,9,5,0.7,3,34
C,Maths,Rohan Patel,10_C_6,Y,10,100306,87,43,59,91,9,6,3,0.7,9,38
C,Science,Rohan Patel,10_C_6,Y,10,100306,87,97,66,70,10,4,2,0.2,9,72
C,Social,Rohan Patel,10_C_6,N,10,100306,86,70,42,86,3,4,6,0.7,3,95
C,English,Rohan Patel,10_C_6,N,10,100306,78,68,54,70,6,6,10,1.0,8,95
C,Hindi,Rohan Patel,10_C_6,Y,10,100306,100,59,99,87,5,5,9,0.5,10,73
C,Arts,Rohan Patel,10_C_6,N,10,100306,66,95,55,92,8,6,4,0.5,5,40
C,Maths,Arun Chawla,10_C_7,N,10,100307,86,65,75,65,8,10,2,1.0,8,87
C,Science,Arun Chawla,10_C_7,N,10,100307,86,52,45,44,9,8,3,0.1,9,49
C,Social,Arun Chawla,10_C_7,Y,10,100307,90,40,82,100,3,6,2,1.0,4,91
C,English,Arun Chawla,10_C_7,N,10,100307,76,99,76,80,6,5,2,0.9,7,88
C,Hindi,Arun Chawla,10_C_7,N,10,100307,97,58,90,41,6,5,2,0.3,7,79
C,Arts,Arun Chawla,10_C_7,N,10,100307,74,99,77,64,8,4,5,0.3,3,68
C,Maths,Varun Dhillon,10_C_8,Y,10,100308,88,57,46,100,10,4,10,0.2,9,47
C,Science,Varun Dhillon,10_C_8,N,10,100308,90,64,98,94,6,10,8,1.0,6,50
C,Social,Varun Dhillon,10_C_8,N,10,100308,88,45,68,53,3,6,9,0.2,7,90
C,English,Varun Dhillon,10_C_8,N,10,100308,85,97,72,93,6,5,9,0.8,4,97
C,Hindi,Varun Dhillon,10_C_8,Y,10,100308,96,84,62,87,9,3,10,0.2,3,64
C,Arts,Varun Dhillon,10_C_8,N,10,100308,73,99,86,43,6,4,9,0.5,7,37
C,Maths,Swati Nair,10_C_9,Y,10,100309,95,66,76,59,3,3,7,0.9,3,42
C,Science,Swati Nair,10_C_9,N,10,100309,86,95,100,95,8,5,3,0.9,5,98
C,Social,Swati Nair,10_C_9,Y,10,100309,92,96,58,55,7,7,2,0.5,3,36
C,English,Swati Nair,10_C_9,Y,10,100309,65,74,70,53,4,9,8,0.5,3,72
C,Hindi,Swati Nair,10_C_9,Y,10,100309,90,46,42,90,8,7,6,0.5,3,83
C,Arts,Swati Nair,10_C_9,N,10,100309,99,87,40,96,7,5,6,0.5,4,32
C,Maths,Alok Bansal,10_C_10,N,10,100310,92,94,93,80,6,4,6,0.3,9,54
C,Science,Alok Bansal,10_C_10,N,10,100310,87,73,83,85,8,4,4,0.9,8,84
C,Social,Alok Bansal,10_C_10,N,10,100310,88,69,77,42,10,6,2,1.0,9,93
C,English,Alok Bansal,10_C_10,N,10,100310,86,50,99,89,4,5,2,0.2,4,35
C,Hindi,Alok Bansal,10_C_10,N,10,100310,93,60,86,52,6,5,2,0.9,4,60
C,Arts,Alok Bansal,10_C_10,Y,10,100310,82,86,98,46,3,7,6,0.4,6,61
C,Maths,Yash Iyer,10_C_11,N,10,100311,65,53,88,40,6,4,6,0.8,6,36
C,Science,Yash Iyer,10_C_11,Y,10,100311,86,88,88,87,3,7,3,0.8,4,74
C,Social,Yash Iyer,10_C_11,N,10,100311,97,88,96,82,6,6,6,0.4,9,92
C,English,Yash Iyer,10_C_11,Y,10,100311,98,71,89,82,4,10,7,0.3,3,38
C,Hindi,Yash Iyer,10_C_11,Y,10,100311,89,80,89,64,9,6,6,0.2,9,87
C,Arts,Yash Iyer,10_C_11,N,10,100311,90,71,62,96,4,8,9,0.1,10,84
C,Maths,Sonia Menon,10_C_12,N,10,100312,90,86,66,97,7,6,6,0.7,7,62
C,Science,Sonia Menon,10_C_12,Y,10,100312,84,54,89,94,8,9,5,1.0,5,52
C,Social,Sonia Menon,10_C_12,Y,10,100312,88,88,42,100,4,9,7,0.2,5,85
C,English,Sonia Menon,10_C_12,Y,10,100312,96,80,45,40,5,7,9,0.4,8,77
C,Hindi,Sonia Menon,10_C_12,N,10,100312,72,90,50,85,10,3,10,0.6,9,76
C,Arts,Sonia Menon,10_C_12,N,10,100312,99,46,63,75,5,3,9,0.5,10,43
C,Maths,Ritu Sharma,10_C_13,N,10,100313,90,62,88,97,3,3,5,0.2,9,64
C,Science,Ritu Sharma,10_C_13,Y,10,100313,65,48,91,47,3,3,2,0.7,7,33
C,Social,Ritu Sharma,10_C_13,Y,10,100313,81,80,45,54,10,7,8,0.7,9,49
C,English,Ritu Sharma,10_C_13,Y,10,100313,92,43,46,58,4,6,8,0.9,4,58
C,Hindi,Ritu Sharma,10_C_13,N,10,100313,84,87,94,82,10,10,8,1.0,4,63
C,Arts,Ritu Sharma,10_C_13,N,10,100313,65,82,52,81,4,4,10,0.8,3,51
C,Maths,Isha Srivastava,10_C_14,N,10,100314,91,64,79,41,9,4,7,0.1,8,67
C,Science,Isha Srivastava,10_C_14,N,10,100314,72,81,77,96,6,8,6,0.1,10,72
C,Social,Isha Srivastava,10_C_14,Y,10,100314,76,75,89,88,9,3,2,0.5,9,51
C,English,Isha Srivastava,10_C_14,Y,10,100314,73,90,80,95,4,9,8,0.4,3,47
C,Hindi,Isha Srivastava,10_C_14,N,10,100314,85,74,100,65,8,7,5,0.8,8,78
C,Arts,Isha Srivastava,10_C_14,Y,10,100314,99,83,94,51,3,3,7,0.3,4,93
C,Maths,Divya Iyer,10_C_15,N,10,100315,75,94,41,63,7,6,2,0.5,9,31
C,Science,Divya Iyer,10_C_15,Y,10,100315,85,62,48,61,8,7,10,0.5,7,61
C,Social,Divya Iyer,10_C_15,N,10,100315,95,70,52,73,3,5,10,0.6,7,31
C,English,Divya Iyer,10_C_15,Y,10,100315,91,93,82,42,9,10,7,0.3,7,98
C,Hindi,Divya Iyer,10_C_15,N,10,100315,88,54,54,59,8,5,3,0.3,3,45
C,Arts,Divya Iyer,10_C_15,Y,10,100315,91,77,87,55,9,7,3,0.7,4,65
C,Maths,Arjun Thakur,10_C_16,N,10,100316,65,61,88,89,4,5,10,0.4,5,44
C,Science,Arjun Thakur,10_C_16,N,10,100316,72,78,63,98,9,9,5,0.9,8,96
C,Social,Arjun Thakur,10_C_16,Y,10,100316,86,74,41,70,4,5,7,0.2,6,58
C,English,Arjun Thakur,10_C_16,Y,10,100316,68,68,88,96,5,9,5,0.6,6,62
C,Hindi,Arjun Thakur,10_C_16,Y,10,100316,88,56,84,56,6,10,8,0.7,6,65
C,Arts,Arjun Thakur,10_C_16,N,10,100316,82,72,45,84,3,6,4,0.8,4,54
C,Maths,Pankaj Pandey,10_C_17,Y,10,100317,71,49,61,90,8,6,4,0.1,3,73
C,Science,Pankaj Pandey,10_C_17,Y,10,100317,74,86,92,45,9,5,4,0.1,9,46
C,Social,Pankaj Pandey,10_C_17,N,10,100317,84,47,87,67,9,7,5,0.2,7,60
C,English,Pankaj Pandey,10_C_17,N,10,100317,95,77,61,97,5,7,9,0.3,10,81
C,Hindi,Pankaj Pandey,10_C_17,N,10,100317,91,83,86,47,8,9,9,0.3,8,34
C,Arts,Pankaj Pandey,10_C_17,N,10,100317,77,43,41,53,10,10,6,0.6,3,41
C,Maths,Alka Joshi,10_C_18,Y,10,100318,91,83,74,72,6,4,9,0.7,9,34
C,Science,Alka Joshi,10_C_18,N,10,100318,86,84,91,53,7,8,10,0.6,6,75
C,Social,Alka Joshi,10_C_18,N,10,100318,90,89,49,59,10,9,8,0.4,6,93
C,English,Alka Joshi,10_C_18,Y,10,100318,65,67,67,82,9,8,5,0.2,4,77
C,Hindi,Alka Joshi,10_C_18,Y,10,100318,85,52,87,89,4,3,6,1.0,3,64
C,Arts,Alka Joshi,10_C_18,Y,10,100318,80,58,86,53,5,6,10,0.2,7,70
C,Maths,Alka Rao,10_C_19,Y,10,100319,98,52,58,67,3,9,4,0.5,5,42
C,Science,Alka Rao,10_C_19,Y,10,100319,69,94,92,48,4,6,6,0.9,5,47
C,Social,Alka Rao,10_C_19,Y,10,100319,66,78,86,53,3,8,10,0.6,10,63
C,English,Alka Rao,10_C_19,Y,10,100319,88,59,72,41,3,10,10,0.7,8,85
C,Hindi,Alka Rao,10_C_19,N,10,100319,88,94,59,48,9,4,6,0.3,9,57
C,Arts,Alka Rao,10_C_19,N,10,100319,68,92,49,81,5,4,5,0.9,5,90
C,Maths,Divya Dhillon,10_C_20,N,10,100320,85,71,59,97,6,9,9,0.3,10,77
C,Science,Divya Dhillon,10_C_20,Y,10,100320,95,92,77,54,4,6,8,0.4,5,33
C,Social,Divya Dhillon,10_C_20,Y,10,100320,75,98,75,93,3,8,10,0.3,9,46
C,English,Divya Dhillon,10_C_20,N,10,100320,69,93,73,44,9,8,5,0.5,7,33
C,Hindi,Divya Dhillon,10_C_20,Y,10,100320,94,84,84,89,6,8,3,1.0,10,37
C,Arts,Divya Dhillon,10_C_20,N,10,100320,65,43,83,74,10,3,6,0.6,4,97
C,Maths,Poonam Sinha,10_C_21,N,10,100321,77,47,100,49,6,3,4,0.4,5,35
C,Science,Poonam Sinha,10_C_21,N,10,100321,95,96,96,68,10,6,4,0.9,4,70
C,Social,Poonam Sinha,10_C_21,Y,10,100321,96,90,96,88,5,8,9,0.6,6,61
C,English,Poonam Sinha,10_C_21,Y,10,100321,82,40,69,73,6,7,4,1.0,3,81
C,Hindi,Poonam Sinha,10_C_21,N,10,100321,93,70,75,61,3,9,5,0.9,9,66
C,Arts,Poonam Sinha,10_C_21,Y,10,100321,78,69,90,45,4,4,3,0.7,4,45
C,Maths,Mehak Reddy,10_C_22,Y,10,100322,97,58,65,69,6,7,4,0.3,6,63
C,Science,Mehak Reddy,10_C_22,Y,10,100322,85,48,70,89,4,7,2,0.5,10,74
C,Social,Mehak Reddy,10_C_22,N,10,100322,69,40,77,84,3,4,9,0.3,6,80
C,English,Mehak Reddy,10_C_22,Y,10,100322,88,56,60,69,4,5,7,0.7,10,71
C,Hindi,Mehak Reddy,10_C_22,Y,10,100322,74,93,52,49,7,9,2,0.8,8,50
C,Arts,Mehak Reddy,10_C_22,N,10,100322,88,56,94,42,3,4,7,0.4,6,79
C,Maths,Nupur Prasad,10_C_23,Y,10,100323,90,85,59,66,6,6,5,0.5,6,50
C,Science,Nupur Prasad,10_C_23,Y,10,100323,78,78,64,73,7,6,10,0.9,5,58
C,Social,Nupur Prasad,10_C_23,N,10,100323,91,79,46,68,7,6,5,0.5,6,45
C,English,Nupur Prasad,10_C_23,N,10,100323,85,97,47,51,7,7,6,0.7,6,48
C,Hindi,Nupur Prasad,10_C_23,N,10,100323,73,69,88,60,8,4,2,0.5,6,93
C,Arts,Nupur Prasad,10_C_23,N,10,100323,80,86,74,45,5,5,7,0.4,3,38
C,Maths,Karan Garg,10_C_24,Y,10,100324,72,96,63,62,6,7,9,0.7,9,82
C,Science,Karan Garg,10_C_24,N,10,100324,67,59,60,54,9,10,5,0.8,8,100
C,Social,Karan Garg,10_C_24,Y,10,100324,97,46,55,42,8,4,10,0.6,3,31
C,English,Karan Garg,10_C_24,Y,10,100324,65,100,83,83,6,4,7,0.9,3,43
C,Hindi,Karan Garg,10_C_24,Y,10,100324,66,89,45,74,9,5,9,0.5,6,83
C,Arts,Karan Garg,10_C_24,Y,10,100324,66,63,42,57,9,10,10,0.3,6,62
C,Maths,Rohan Sen,10_C_25,N,10,100325,77,71,80,47,4,7,10,0.1,4,56
C,Science,Rohan Sen,10_C_25,Y,10,100325,65,53,58,49,7,3,2,0.8,5,45
C,Social,Rohan Sen,10_C_25,Y,10,100325,94,52,69,47,5,7,3,0.5,3,75
C,English,Rohan Sen,10_C_25,Y,10,100325,79,69,80,85,6,8,3,0.3,4,46
C,Hindi,Rohan Sen,10_C_25,N,10,100325,92,58,95,86,6,6,7,0.7,5,71
C,Arts,Rohan Sen,10_C_25,Y,10,100325,92,46,90,67,4,6,8,0.5,10,45
C,Maths,Aarti Mahajan,10_C_26,N,10,100326,87,59,46,81,5,5,2,0.5,10,99
C,Science,Aarti Mahajan,10_C_26,N,10,100326,70,81,57,64,7,7,6,0.1,7,31
C,Social,Aarti Mahajan,10_C_26,Y,10,100326,82,55,71,79,3,6,4,0.7,6,98
C,English,Aarti Mahajan,10_C_26,N,10,100326,72,42,71,60,6,10,6,0.9,4,71
C,Hindi,Aarti Mahajan,10_C_26,Y,10,100326,77,45,94,94,4,6,10,0.2,6,100
C,Arts,Aarti Mahajan,10_C_26,N,10,100326,90,84,48,61,8,6,4,0.2,6,36
C,Maths,Shreya Malhotra,10_C_27,N,10,100327,100,88,40,83,10,8,9,0.9,8,67
C,Science,Shreya Malhotra,10_C_27,Y,10,100327,65,83,74,44,3,4,7,0.4,5,51
C,Social,Shreya Malhotra,10_C_27,Y,10,100327,95,69,41,71,3,9,8,1.0,7,80
C,English,Shreya Malhotra,10_C_27,N,10,100327,71,79,94,69,8,10,10,0.4,7,91
C,Hindi,Shreya Malhotra,10_C_27,N,10,100327,91,45,41,56,3,8,6,0.8,4,74
C,Arts,Shreya Malhotra,10_C_27,N,10,100327,90,97,47,100,6,7,5,0.8,3,72
C,Maths,Ritu Reddy,10_C_28,Y,10,100328,77,87,75,100,5,9,6,0.3,3,37
C,Science,Ritu Reddy,10_C_28,Y,10,100328,76,94,98,60,3,10,7,0.1,4,39
C,Social,Ritu Reddy,10_C_28,N,10,100328,80,75,44,93,10,5,7,0.6,8,39
C,English,Ritu Reddy,10_C_28,Y,10,100328,88,57,77,83,7,3,9,0.8,5,68
C,Hindi,Ritu Reddy,10_C_28,N,10,100328,100,45,43,41,10,5,5,0.4,6,68
C,Arts,Ritu Reddy,10_C_28,Y,10,100328,76,90,73,84,7,7,4,1.0,10,78
C,Maths,Alok Kumar,10_C_29,Y,10,100329,76,53,85,79,8,10,5,0.4,10,81
C,Science,Alok Kumar,10_C_29,Y,10,100329,75,42,96,95,9,6,2,0.9,9,36
C,Social,Alok Kumar,10_C_29,Y,10,100329,80,80,88,85,3,8,8,0.2,7,86
C,English,Alok Kumar,10_C_29,N,10,100329,100,52,69,58,4,9,10,0.3,3,56
C,Hindi,Alok Kumar,10_C_29,N,10,100329,68,64,67,56,3,3,9,0.2,9,89
C,Arts,Alok Kumar,10_C_29,Y,10,100329,85,48,52,75,3,4,4,0.1,5,72
C,Maths,Tushar Trivedi,10_C_30,Y,10,100330,94,91,52,72,9,9,2,0.4,3,68
C,Science,Tushar Trivedi,10_C_30,Y,10,100330,69,58,82,53,7,5,2,0.7,3,54
C,Social,Tushar Trivedi,10_C_30,Y,10,100330,82,96,100,90,8,7,2,0.8,8,40
C,English,Tushar Trivedi,10_C_30,Y,10,100330,69,40,73,92,8,9,3,0.6,3,66
C,Hindi,Tushar Trivedi,10_C_30,Y,10,100330,72,93,67,62,10,6,2,0.4,6,67
C,Arts,Tushar Trivedi,10_C_30,N,10,100330,82,84,75,63,4,9,2,0.9,7,97
C,Maths,Sanjay Sen,10_C_31,Y,10,100331,76,66,96,68,3,7,10,0.6,7,79
C,Science,Sanjay Sen,10_C_31,Y,10,100331,86,61,77,59,8,9,5,0.3,9,85
C,Social,Sanjay Sen,10_C_31,Y,10,100331,69,79,67,84,4,3,10,0.9,4,93
C,English,Sanjay Sen,10_C_31,N,10,100331,100,88,45,76,10,8,5,0.9,7,99
C,Hindi,Sanjay Sen,10_C_31,Y,10,100331,90,60,41,90,6,6,4,0.5,6,83
C,Arts,Sanjay Sen,10_C_31,Y,10,100331,72,70,61,55,9,9,6,0.6,7,60
C,Maths,Aman Bansal,10_C_32,Y,10,100332,76,58,52,43,6,7,2,0.6,5,74
C,Science,Aman Bansal,10_C_32,Y,10,100332,71,57,70,90,9,7,2,0.1,8,87
C,Social,Aman Bansal,10_C_32,N,10,100332,72,80,100,63,9,3,7,0.7,3,50
C,English,Aman Bansal,10_C_32,Y,10,100332,94,74,68,97,4,3,7,0.1,3,95
C,Hindi,Aman Bansal,10_C_32,Y,10,100332,80,82,54,59,4,6,9,0.2,9,37
C,Arts,Aman Bansal,10_C_32,Y,10,100332,76,55,98,79,3,5,10,0.4,8,52
C,Maths,Kriti Bose,10_C_33,N,10,100333,98,64,84,69,10,9,4,0.5,10,94
C,Science,Kriti Bose,10_C_33,N,10,100333,93,54,92,63,9,3,5,0.7,3,89
C,Social,Kriti Bose,10_C_33,Y,10,100333,69,98,59,80,10,6,7,0.9,8,87
C,English,Kriti Bose,10_C_33,N,10,100333,77,44,65,82,3,3,2,0.5,6,91
C,Hindi,Kriti Bose,10_C_33,Y,10,100333,80,66,57,93,4,7,5,0.7,7,31
C,Arts,Kriti Bose,10_C_33,N,10,100333,78,71,73,84,4,6,8,0.6,5,86
C,Maths,Kabir Sidhu,10_C_34,Y,10,100334,97,97,79,93,6,10,9,0.2,4,33
C,Science,Kabir Sidhu,10_C_34,N,10,100334,68,97,41,84,3,10,9,0.4,10,56
C,Social,Kabir Sidhu,10_C_34,Y,10,100334,76,45,98,43,6,8,9,0.6,8,69
C,English,Kabir Sidhu,10_C_34,N,10,100334,68,61,82,90,6,8,8,0.5,4,57
C,Hindi,Kabir Sidhu,10_C_34,N,10,100334,68,86,42,94,9,6,8,0.5,4,53
