ID,Section,Subject,Name,Home Tuition (Y/N),Class,Roll Number,Attendance (%),Unit Test 1,Unit Test 2,Unit Test 3,Focus (0-10),Homework (0-10),Q&A (0-10),Doubt Asking Rate,Exam Prep (0-10),Special Problems Completion (%)
10C17,C,Hindi,Pankaj Pandey,N,10,100317,91,83,86,47,8,9,9,0.3,8,34
10C17,C,Arts,Pankaj Pandey,N,10,100317,77,43,41,53,10,10,6,0.6,3,41
10C18,C,Maths,Alka Joshi,Y,10,100318,91,83,74,72,6,4,9,0.7,9,34
10C18,C,Science,Alka Joshi,N,10,100318,86,84,91,53,7,8,10,0.6,6,75
10C18,C,Social,Alka Joshi,N,10,100318,90,89,49,59,10,9,8,0.4,6,93
10C18,C,English,Alka Joshi,Y,10,100318,65,67,67,82,9,8,5,0.2,4,77
10C18,C,Hindi,Alka Joshi,Y,10,100318,85,52,87,89,4,3,6,1.0,3,64
10C18,C,Arts,Alka Joshi,Y,10,100318,80,58,86,53,5,6,10,0.2,7,70
10C19,C,Maths,Alka Rao,Y,10,100319,98,52,58,67,3,9,4,0.5,5,42
10C19,C,Science,Alka Rao,Y,10,100319,69,94,92,48,4,6,6,0.9,5,47
10C19,C,Social,Alka Rao,Y,10,100319,66,78,86,53,3,8,10,0.6,10,63
10C19,C,English,Alka Rao,Y,10,100319,88,59,72,41,3,10,10,0.7,8,85
10C19,C,Hindi,Alka Rao,N,10,100319,88,94,59,48,9,4,6,0.3,9,57
10C19,C,Arts,Alka Rao,N,10,100319,68,92,49,81,5,4,5,0.9,5,90
10C20,C,Maths,Divya Dhillon,N,10,100320,85,71,59,97,6,9,9,0.3,10,77
10C20,C,Science,Divya Dhillon,Y,10,100320,95,92,77,54,4,6,8,0.4,5,33
10C20,C,Social,Divya Dhillon,Y,10,100320,75,98,75,93,3,8,10,0.3,9,46
10C20,C,English,Divya Dhillon,N,10,100320,69,93,73,44,9,8,5,0.5,7,33
10C20,C,Hindi,Divya Dhillon,Y,10,100320,94,84,84,89,6,8,3,1.0,10,37
10C20,C,Arts,Divya Dhillon,N,10,100320,65,43,83,74,10,3,6,0.6,4,97
10C21,C,Maths,Poonam Sinha,N,10,100321,77,47,100,49,6,3,4,0.4,5,35
10C21,C,Science,Poonam Sinha,N,10,100321,95,96,96,68,10,6,4,0.9,4,70
10C21,C,Social,Poonam Sinha,Y,10,100321,96,90,96,88,5,8,9,0.6,6,61
10C21,C,English,Poonam Sinha,Y,10,100321,82,40,69,73,6,7,4,1.0,3,81
10C21,C,Hindi,Poonam Sinha,N,10,100321,93,70,75,61,3,9,5,0.9,9,66
10C21,C,Arts,Poonam Sinha,Y,10,100321,78,69,90,45,4,4,3,0.7,4,45
10C22,C,Maths,Mehak Reddy,Y,10,100322,97,58,65,69,6,7,4,0.3,6,63
10C22,C,Science,Mehak Reddy,Y,10,100322,85,48,70,89,4,7,2,0.5,10,74
10C22,C,Social,Mehak Reddy,N,10,100322,69,40,77,84,3,4,9,0.3,6,80
10C22,C,English,Mehak Reddy,Y,10,100322,88,56,60,69,4,5,7,0.7,10,71
10C22,C,Hindi,Mehak Reddy,Y,10,100322,74,93,52,49,7,9,2,0.8,8,50
10C22,C,Arts,Mehak Reddy,N,10,100322,88,56,94,42,3,4,7,0.4,6,79
10C23,C,Maths,Nupur Prasad,Y,10,100323,90,85,59,66,6,6,5,0.5,6,50
10C23,C,Science,Nupur Prasad,Y,10,100323,78,78,64,73,7,6,10,0.9,5,58
10C23,C,Social,Nupur Prasad,N,10,100323,91,79,46,68,7,6,5,0.5,6,45
10C23,C,English,Nupur Prasad,N,10,100323,85,97,47,51,7,7,6,0.7,6,48
10C23,C,Hindi,Nupur Prasad,N,10,100323,73,69,88,60,8,4,2,0.5,6,93
10C23,C,Arts,Nupur Prasad,N,10,100323,80,86,74,45,5,5,7,0.4,3,38
10C24,C,Maths,Karan Garg,Y,10,100324,72,96,63,62,6,7,9,0.7,9,82
10C24,C,Science,Karan Garg,N,10,100324,67,59,60,54,9,10,5,0.8,8,100
10C24,C,Social,Karan Garg,Y,10,100324,97,46,55,42,8,4,10,0.6,3,31
10C24,C,English,Karan Garg,Y,10,100324,65,100,83,83,6,4,7,0.9,3,43
10C24,C,Hindi,Karan Garg,Y,10,100324,66,89,45,74,9,5,9,0.5,6,83
10C24,C,Arts,Karan Garg,Y,10,100324,66,63,42,57,9,10,10,0.3,6,62
10C25,C,Maths,Rohan Sen,N,10,100325,77,71,80,47,4,7,10,0.1,4,56
10C25,C,Science,Rohan Sen,Y,10,100325,65,53,58,49,7,3,2,0.8,5,45
10C25,C,Social,Rohan Sen,Y,10,100325,94,52,69,47,5,7,3,0.5,3,75
10C25,C,English,Rohan Sen,Y,10,100325,79,69,80,85,6,8,3,0.3,4,46
10C25,C,Hindi,Rohan Sen,N,10,100325,92,58,95,86,6,6,7,0.7,5,71
10C25,C,Arts,Rohan Sen,Y,10,100325,92,46,90,67,4,6,8,0.5,10,45
10C26,C,Maths,Aarti Mahajan,N,10,100326,87,59,46,81,5,5,2,0.5,10,99
10C26,C,Science,Aarti Mahajan,N,10,100326,70,81,57,64,7,7,6,0.1,7,31
10C26,C,Social,Aarti Mahajan,Y,10,100326,82,55,71,79,3,6,4,0.7,6,98
10C26,C,English,Aarti Mahajan,N,10,100326,72,42,71,60,6,10,6,0.9,4,71
10C26,C,Hindi,Aarti Mahajan,Y,10,100326,77,45,94,94,4,6,10,0.2,6,100
10C26,C,Arts,Aarti Mahajan,N,10,100326,90,84,48,61,8,6,4,0.2,6,36
10C27,C,Maths,Shreya Malhotra,N,10,100327,100,88,40,83,10,8,9,0.9,8,67
10C27,C,Science,Shreya Malhotra,Y,10,100327,65,83,74,44,3,4,7,0.4,5,51
10C27,C,Social,Shreya Malhotra,Y,10,100327,95,69,41,71,3,9,8,1.0,7,80
10C27,C,English,Shreya Malhotra,N,10,100327,71,79,94,69,8,10,10,0.4,7,91
10C27,C,Hindi,Shreya Malhotra,N,10,100327,91,45,41,56,3,8,6,0.8,4,74
10C27,C,Arts,Shreya Malhotra,N,10,100327,90,97,47,100,6,7,5,0.8,3,72
10C28,C,Maths,Ritu Reddy,Y,10,100328,77,87,75,100,5,9,6,0.3,3,37
10C28,C,Science,Ritu Reddy,Y,10,100328,76,94,98,60,3,10,7,0.1,4,39
10C28,C,Social,Ritu Reddy,N,10,100328,80,75,44,93,10,5,7,0.6,8,39
10C28,C,English,Ritu Reddy,Y,10,100328,88,57,77,83,7,3,9,0.8,5,68
10C28,C,Hindi,Ritu Reddy,N,10,100328,100,45,43,41,10,5,5,0.4,6,68
10C28,C,Arts,Ritu Reddy,Y,10,100328,76,90,73,84,7,7,4,1.0,10,78
10C29,C,Maths,Alok Kumar,Y,10,100329,76,53,85,79,8,10,5,0.4,10,81
10C29,C,Science,Alok Kumar,Y,10,100329,75,42,96,95,9,6,2,0.9,9,36
10C29,C,Social,Alok Kumar,Y,10,100329,80,80,88,85,3,8,8,0.2,7,86
10C29,C,English,Alok Kumar,N,10,100329,100,52,69,58,4,9,10,0.3,3,56
10C29,C,Hindi,Alok Kumar,N,10,100329,68,64,67,56,3,3,9,0.2,9,89
10C29,C,Arts,Alok Kumar,Y,10,100329,85,48,52,75,3,4,4,0.1,5,72
10C30,C,Maths,Tushar Trivedi,Y,10,100330,94,91,52,72,9,9,2,0.4,3,68
10C30,C,Science,Tushar Trivedi,Y,10,100330,69,58,82,53,7,5,2,0.7,3,54
10C30,C,Social,Tushar Trivedi,Y,10,100330,82,96,100,90,8,7,2,0.8,8,40
10C30,C,English,Tushar Trivedi,Y,10,100330,69,40,73,92,8,9,3,0.6,3,66
10C30,C,Hindi,Tushar Trivedi,Y,10,100330,72,93,67,62,10,6,2,0.4,6,67
10C30,C,Arts,Tushar Trivedi,N,10,100330,82,84,75,63,4,9,2,0.9,7,97
10C31,C,Maths,Sanjay Sen,Y,10,100331,76,66,96,68,3,7,10,0.6,7,79
10C31,C,Science,Sanjay Sen,Y,10,100331,86,61,77,59,8,9,5,0.3,9,85
10C31,C,Social,Sanjay Sen,Y,10,100331,69,79,67,84,4,3,10,0.9,4,93
10C31,C,English,Sanjay Sen,N,10,100331,100,88,45,76,10,8,5,0.9,7,99
10C31,C,Hindi,Sanjay Sen,Y,10,100331,90,60,41,90,6,6,4,0.5,6,83
10C31,C,Arts,Sanjay Sen,Y,10,100331,72,70,61,55,9,9,6,0.6,7,60
10C32,C,Maths,Aman Bansal,Y,10,100332,76,58,52,43,6,7,2,0.6,5,74
10C32,C,Science,Aman Bansal,Y,10,100332,71,57,70,90,9,7,2,0.1,8,87
10C32,C,Social,Aman Bansal,N,10,100332,72,80,100,63,9,3,7,0.7,3,50
10C32,C,English,Aman Bansal,Y,10,100332,94,74,68,97,4,3,7,0.1,3,95
10C32,C,Hindi,Aman Bansal,Y,10,100332,80,82,54,59,4,6,9,0.2,9,37
10C32,C,Arts,Aman Bansal,Y,10,100332,76,55,98,79,3,5,10,0.4,8,52
10C33,C,Maths,Kriti Bose,N,10,100333,98,64,84,69,10,9,4,0.5,10,94
10C33,C,Science,Kriti Bose,N,10,100333,93,54,92,63,9,3,5,0.7,3,89
10C33,C,Social,Kriti Bose,Y,10,100333,69,98,59,80,10,6,7,0.9,8,87
10C33,C,English,Kriti Bose,N,10,100333,77,44,65,82,3,3,2,0.5,6,91
10C33,C,Hindi,Kriti Bose,Y,10,100333,80,66,57,93,4,7,5,0.7,7,31
10C33,C,Arts,Kriti Bose,N,10,100333,78,71,73,84,4,6,8,0.6,5,86
10C34,C,Maths,Kabir Sidhu,Y,10,100334,97,97,79,93,6,10,9,0.2,4,33
10C34,C,Science,Kabir Sidhu,N,10,100334,68,97,41,84,3,10,9,0.4,10,56
10C34,C,Social,Kabir Sidhu,Y,10,100334,76,45,98,43,6,8,9,0.6,8,69
10C34,C,English,Kabir Sidhu,N,10,100334,68,61,82,90,6,8,8,0.5,4,57
10C34,C,Hindi,Kabir Sidhu,N,10,100334,68,86,42,94,9,6,8,0.5,4,53
10C34,C,Arts,Kabir Sidhu,Y,10,100334,90,51,58,48,8,3,7,1.0,8,30
10C35,C,Maths,Karan Choudhury,Y,10,100335,77,87,96,84,8,6,7,0.7,6,32
10C35,C,Science,Karan Choudhury,N,10,100335,66,97,68,99,4,8,9,0.1,5,96
10C35,C,Social,Karan Choudhury,Y,10,100335,85,78,97,61,7,3,5,0.4,7,90
10C35,C,English,Karan Choudhury,N,10,100335,89,62,41,49,8,3,4,0.7,8,88
10C35,C,Hindi,Karan Choudhury,Y,10,100335,83,76,57,84,7,4,9,0.9,3,46
10C35,C,Arts,Karan Choudhury,N,10,100335,84,79,71,80,9,5,7,0.3,7,34
10C36,C,Maths,Saurabh Suri,N,10,100336,74,79,78,57,8,9,8,0.2,3,77
10C36,C,Science,Saurabh Suri,Y,10,100336,84,69,89,84,3,3,8,0.4,6,51
10C36,C,Social,Saurabh Suri,N,10,100336,65,40,68,78,3,6,4,0.1,3,82
10C36,C,English,Saurabh Suri,Y,10,100336,77,100,48,81,5,5,8,0.3,6,78
10C36,C,Hindi,Saurabh Suri,N,10,100336,89,58,73,65,9,7,10,0.6,3,85
10C36,C,Arts,Saurabh Suri,N,10,100336,91,49,68,45,5,10,2,0.1,9,45
10C37,C,Maths,Alok Chetty,N,10,100337,75,69,42,65,8,7,7,0.4,10,67
10C37,C,Science,Alok Chetty,N,10,100337,95,41,49,83,6,4,2,0.2,5,65
10C37,C,Social,Alok Chetty,Y,10,100337,95,54,49,74,5,3,8,0.9,9,38
10C37,C,English,Alok Chetty,Y,10,100337,73,92,62,77,4,3,4,0.5,4,32
10C37,C,Hindi,Alok Chetty,Y,10,100337,67,68,88,51,6,4,9,0.3,3,42
10C37,C,Arts,Alok Chetty,Y,10,100337,68,90,68,55,3,7,3,0.1,8,88
10C38,C,Maths,Vijay Chatterjee,Y,10,100338,77,74,74,83,3,8,5,0.8,3,62
10C38,C,Science,Vijay Chatterjee,N,10,100338,92,100,66,77,3,7,3,1.0,5,61
10C38,C,Social,Vijay Chatterjee,N,10,100338,97,85,66,100,6,8,7,0.5,5,82
10C38,C,English,Vijay Chatterjee,N,10,100338,90,62,56,44,3,9,7,1.0,10,46
10C38,C,Hindi,Vijay Chatterjee,N,10,100338,97,99,99,78,7,7,5,0.1,3,94
10C38,C,Arts,Vijay Chatterjee,N,10,100338,67,84,63,55,3,7,2,0.2,8,76
10C39,C,Maths,Rohan Iqbal,N,10,100339,67,52,48,62,6,4,2,0.4,10,81
10C39,C,Science,Rohan Iqbal,N,10,100339,67,97,83,58,10,10,4,0.5,4,51
10C39,C,Social,Rohan Iqbal,N,10,100339,79,55,41,99,4,8,4,0.2,4,37
10C39,C,English,Rohan Iqbal,N,10,100339,93,58,95,83,5,4,2,0.4,8,51
10C39,C,Hindi,Rohan Iqbal,Y,10,100339,78,45,89,45,9,3,10,0.4,9,68
10C39,C,Arts,Rohan Iqbal,Y,10,100339,68,67,92,41,3,4,8,0.1,7,40
10C40,C,Maths,Komal Suri,N,10,100340,74,89,89,63,6,5,4,0.3,4,55
10C40,C,Science,Komal Suri,Y,10,100340,69,46,65,96,7,3,4,0.6,7,97
10C40,C,Social,Komal Suri,N,10,100340,74,45,99,82,6,6,3,0.9,9,73
10C40,C,English,Komal Suri,N,10,100340,71,72,97,68,5,4,10,0.2,5,35
10C40,C,Hindi,Komal Suri,Y,10,100340,65,90,47,91,5,9,10,0.7,4,52
10C40,C,Arts,Komal Suri,Y,10,100340,81,88,90,81,6,10,3,0.5,10,53
11A1,A,Maths,Kavya Sen,Y,11,110101,98,83,91,98,10,5,6,1.0,4,47
11A1,A,Physics,Kavya Sen,N,11,110101,97,90,93,44,6,5,2,0.6,8,69
11A1,A,Chemistry,Kavya Sen,Y,11,110101,75,78,85,69,7,5,2,0.9,10,76
11A1,A,Biology,Kavya Sen,Y,11,110101,100,46,79,43,3,9,6,0.2,9,53
11A1,A,English,Kavya Sen,N,11,110101,100,96,63,85,3,7,3,0.1,5,43
11A1,A,Social,Kavya Sen,N,11,110101,73,54,92,91,4,5,7,0.3,3,98
11A1,A,Painting,Kavya Sen,Y,11,110101,95,45,90,94,10,10,2,0.1,9,82
11A2,A,Maths,Barkha Mishra,Y,11,110102,84,58,77,51,10,7,5,0.9,3,49
11A2,A,Physics,Barkha Mishra,Y,11,110102,86,56,86,79,9,6,8,0.6,4,100
11A2,A,Chemistry,Barkha Mishra,N,11,110102,93,67,55,85,6,9,6,1.0,6,83
11A2,A,Biology,Barkha Mishra,N,11,110102,85,90,61,56,9,7,9,0.8,9,55
11A2,A,English,Barkha Mishra,Y,11,110102,98,81,84,74,8,10,7,1.0,7,74
11A2,A,Social,Barkha Mishra,Y,11,110102,99,66,51,52,10,4,4,0.8,7,77
11A2,A,Painting,Barkha Mishra,N,11,110102,75,88,98,42,7,9,9,0.6,9,57
11A3,A,Maths,Komal Rao,Y,11,110103,84,93,96,75,10,3,4,0.1,5,72
11A3,A,Physics,Komal Rao,Y,11,110103,65,43,40,64,7,6,9,0.9,5,65
11A3,A,Chemistry,Komal Rao,N,11,110103,65,56,47,78,8,4,8,0.2,4,64
11A3,A,Biology,Komal Rao,Y,11,110103,68,88,40,96,10,3,6,0.5,10,63
11A3,A,English,Komal Rao,Y,11,110103,96,67,44,69,9,7,2,0.2,9,95
11A3,A,Social,Komal Rao,N,11,110103,85,42,52,49,9,4,5,0.5,9,65
11A3,A,Painting,Komal Rao,Y,11,110103,85,41,47,44,9,8,3,1.0,7,52
11A4,A,Maths,Aman Balakrishnan,Y,11,110104,96,82,76,61,10,7,8,0.4,8,78
11A4,A,Physics,Aman Balakrishnan,N,11,110104,93,85,57,86,9,8,7,0.6,3,52
11A4,A,Chemistry,Aman Balakrishnan,Y,11,110104,82,71,88,59,3,10,6,1.0,7,61
11A4,A,Biology,Aman Balakrishnan,Y,11,110104,81,46,55,44,8,3,8,0.4,6,49
11A4,A,English,Aman Balakrishnan,N,11,110104,69,55,58,100,5,5,10,0.1,6,98
11A4,A,Social,Aman Balakrishnan,N,11,110104,90,78,48,50,9,10,5,0.9,6,31
11A4,A,Painting,Aman Balakrishnan,Y,11,110104,93,89,42,58,3,5,7,0.2,10,60
11A5,A,Maths,Aarav Chatterjee,N,11,110105,98,46,88,78,9,5,4,1.0,5,35
11A5,A,Physics,Aarav Chatterjee,Y,11,110105,69,71,68,58,5,10,10,0.2,7,46
11A5,A,Chemistry,Aarav Chatterjee,N,11,110105,79,66,64,45,9,3,8,0.5,3,39
11A5,A,Biology,Aarav Chatterjee,Y,11,110105,88,49,98,98,8,4,10,1.0,10,34
11A5,A,English,Aarav Chatterjee,N,11,110105,98,77,65,58,9,9,9,0.5,3,84
11A5,A,Social,Aarav Chatterjee,Y,11,110105,66,40,100,48,5,6,9,0.9,4,70
11A5,A,Painting,Aarav Chatterjee,N,11,110105,91,91,92,85,7,10,10,0.6,5,55
11A6,A,Maths,Saurabh Thakur,N,11,110106,88,64,41,77,9,6,7,0.6,10,67
11A6,A,Physics,Saurabh Thakur,Y,11,110106,80,90,82,53,3,6,8,0.9,7,85
11A6,A,Chemistry,Saurabh Thakur,N,11,110106,99,89,84,42,8,7,3,0.4,10,58
11A6,A,Biology,Saurabh Thakur,Y,11,110106,69,45,64,99,8,4,7,0.8,10,38
11A6,A,English,Saurabh Thakur,N,11,110106,81,56,48,60,7,7,2,0.7,3,34
11A6,A,Social,Saurabh Thakur,N,11,110106,99,73,72,84,6,4,3,0.2,5,49
11A6,A,Painting,Saurabh Thakur,N,11,110106,65,83,49,89,3,4,8,0.5,5,72
11A7,A,Maths,Mehak Verma,Y,11,110107,88,48,44,95,5,10,3,0.3,6,76
11A7,A,Physics,Mehak Verma,N,11,110107,79,75,44,76,3,5,5,0.7,7,33
11A7,A,Chemistry,Mehak Verma,Y,11,110107,84,50,42,65,9,9,2,0.4,5,68
11A7,A,Biology,Mehak Verma,N,11,110107,97,87,80,61,10,7,10,0.9,9,61
11A7,A,English,Mehak Verma,N,11,110107,75,91,48,44,9,10,10,0.1,6,65
11A7,A,Social,Mehak Verma,N,11,110107,85,63,81,99,8,10,8,0.3,8,36
11A7,A,Painting,Mehak Verma,N,11,110107,72,74,51,50,5,5,4,0.6,7,92
11A8,A,Maths,Jyoti Ghosh,N,11,110108,69,63,100,75,8,6,7,0.8,8,77
11A8,A,Physics,Jyoti Ghosh,N,11,110108,70,66,81,46,3,7,2,0.8,4,80
11A8,A,Chemistry,Jyoti Ghosh,Y,11,110108,85,95,87,47,9,3,5,0.5,5,38
11A8,A,Biology,Jyoti Ghosh,Y,11,110108,80,82,50,81,8,3,8,0.3,9,85
11A8,A,English,Jyoti Ghosh,N,11,110108,68,81,43,87,8,10,5,0.2,8,97
11A8,A,Social,Jyoti Ghosh,N,11,110108,91,91,44,50,3,9,5,0.2,3,66
11A8,A,Painting,Jyoti Ghosh,Y,11,110108,87,67,94,61,4,10,7,0.4,4,53
11A9,A,Maths,Tushar Bansal,Y,11,110109,97,93,81,51,5,10,8,0.5,6,52
11A9,A,Physics,Tushar Bansal,Y,11,110109,69,66,66,69,7,5,9,1.0,10,88
11A9,A,Chemistry,Tushar Bansal,N,11,110109,68,80,80,65,10,10,7,0.1,3,99
11A9,A,Biology,Tushar Bansal,N,11,110109,97,52,71,50,8,6,8,0.5,7,94
11A9,A,English,Tushar Bansal,N,11,110109,89,99,73,75,5,9,8,0.5,8,67
11A9,A,Social,Tushar Bansal,N,11,110109,73,74,62,96,5,3,8,0.5,3,81
11A9,A,Painting,Tushar Bansal,Y,11,110109,92,77,98,72,3,8,5,0.5,6,92
11A10,A,Maths,Suman Rajput,N,11,110110,72,75,89,95,8,4,7,0.3,9,86
11A10,A,Physics,Suman Rajput,Y,11,110110,69,97,91,49,9,6,2,0.3,7,71
11A10,A,Chemistry,Suman Rajput,N,11,110110,99,54,75,78,4,10,6,0.8,4,74
11A10,A,Biology,Suman Rajput,N,11,110110,77,68,98,57,4,4,10,0.9,6,42
11A10,A,English,Suman Rajput,N,11,110110,65,86,77,69,8,8,2,1.0,10,79
11A10,A,Social,Suman Rajput,Y,11,110110,85,64,97,83,3,10,5,1.0,4,88
11A10,A,Painting,Suman Rajput,N,11,110110,70,83,64,58,10,4,7,0.1,8,66
11A11,A,Maths,Aanchal Saxena,N,11,110111,71,69,96,70,10,10,10,0.3,3,74
11A11,A,Physics,Aanchal Saxena,Y,11,110111,80,44,41,40,8,4,8,0.5,4,58
11A11,A,Chemistry,Aanchal Saxena,N,11,110111,96,51,69,55,6,8,7,0.1,9,34
11A11,A,Biology,Aanchal Saxena,N,11,110111,95,45,49,80,9,3,6,0.8,3,40
11A11,A,English,Aanchal Saxena,N,11,110111,94,60,65,49,6,10,10,0.6,9,55
11A11,A,Social,Aanchal Saxena,Y,11,110111,89,92,93,73,5,6,10,0.8,10,62
11A11,A,Painting,Aanchal Saxena,Y,11,110111,72,86,40,96,10,9,8,0.7,4,78
11A12,A,Maths,Monika Acharya,N,11,110112,80,59,54,71,8,4,7,0.1,6,79
11A12,A,Physics,Monika Acharya,Y,11,110112,91,79,56,91,10,8,7,0.7,8,30
11A12,A,Chemistry,Monika Acharya,Y,11,110112,91,82,54,67,4,5,5,0.5,5,46
11A12,A,Biology,Monika Acharya,N,11,110112,82,92,78,84,4,10,4,0.8,8,44
11A12,A,English,Monika Acharya,N,11,110112,92,52,80,67,7,5,5,0.1,7,86
11A12,A,Social,Monika Acharya,N,11,110112,86,55,86,78,10,7,6,0.2,6,72
11A12,A,Painting,Monika Acharya,N,11,110112,68,40,90,100,10,7,4,0.6,8,31
11A13,A,Maths,Pranav Gupta,Y,11,110113,75,95,89,72,4,9,10,0.5,5,69
11A13,A,Physics,Pranav Gupta,Y,11,110113,96,80,83,95,3,7,7,0.7,7,68
11A13,A,Chemistry,Pranav Gupta,N,11,110113,93,58,47,84,4,5,9,0.6,9,35
11A13,A,Biology,Pranav Gupta,Y,11,110113,96,58,77,98,7,8,7,0.1,9,51
11A13,A,English,Pranav Gupta,N,11,110113,96,53,85,47,3,10,6,0.7,8,51
11A13,A,Social,Pranav Gupta,N,11,110113,80,95,67,75,9,4,5,1.0,9,53
11A13,A,Painting,Pranav Gupta,N,11,110113,72,100,97,82,5,4,2,0.9,3,32
11A14,A,Maths,Rudra Pillai,N,11,110114,82,64,94,72,8,8,8,0.9,10,52
11A14,A,Physics,Rudra Pillai,N,11,110114,70,46,84,77,5,8,2,0.4,7,54
11A14,A,Chemistry,Rudra Pillai,N,11,110114,90,50,53,52,3,3,3,0.5,8,75
11A14,A,Biology,Rudra Pillai,N,11,110114,81,50,45,42,4,7,5,0.3,4,91
11A14,A,English,Rudra Pillai,Y,11,110114,82,98,61,66,4,7,6,0.3,4,30
11A14,A,Social,Rudra Pillai,Y,11,110114,78,65,51,97,5,8,5,0.7,6,54
11A14,A,Painting,Rudra Pillai,Y,11,110114,87,55,88,45,3,5,2,0.1,7,89
11A15,A,Maths,Siddharth Jain,N,11,110115,80,59,58,92,6,6,5,0.1,4,86
11A15,A,Physics,Siddharth Jain,Y,11,110115,66,98,99,97,10,4,8,0.9,3,40
11A15,A,Chemistry,Siddharth Jain,N,11,110115,100,75,51,86,5,3,7,0.4,8,48
11A15,A,Biology,Siddharth Jain,Y,11,110115,67,72,92,80,6,9,7,0.5,7,65
11A15,A,English,Siddharth Jain,Y,11,110115,78,42,40,72,9,3,2,0.9,7,66
11A15,A,Social,Siddharth Jain,N,11,110115,98,77,52,48,9,10,9,0.6,9,56
11A15,A,Painting,Siddharth Jain,Y,11,110115,77,84,63,71,10,6,5,1.0,10,65
11A16,A,Maths,Aman Dwivedi,Y,11,110116,97,70,83,87,3,10,2,0.8,10,63
11A16,A,Physics,Aman Dwivedi,Y,11,110116,100,67,77,75,5,7,9,0.2,7,48
11A16,A,Chemistry,Aman Dwivedi,N,11,110116,71,100,66,99,7,7,7,0.4,6,89
11A16,A,Biology,Aman Dwivedi,N,11,110116,79,48,63,91,5,5,8,0.1,6,42
11A16,A,English,Aman Dwivedi,Y,11,110116,98,94,84,86,6,8,7,0.7,6,38
11A16,A,Social,Aman Dwivedi,Y,11,110116,71,63,41,82,3,8,5,1.0,6,35
11A16,A,Painting,Aman Dwivedi,N,11,110116,96,41,97,95,5,10,6,0.4,10,93
11A17,A,Maths,Kajal Patil,N,11,110117,94,85,96,95,7,3,2,0.4,6,32
11A17,A,Physics,Kajal Patil,N,11,110117,98,72,53,50,7,5,10,0.7,3,65
11A17,A,Chemistry,Kajal Patil,Y,11,110117,87,74,70,88,3,6,3,0.2,3,33
11A17,A,Biology,Kajal Patil,N,11,110117,86,97,78,77,8,4,9,0.9,7,93
11A17,A,English,Kajal Patil,N,11,110117,71,47,80,82,6,3,4,0.6,4,40
11A17,A,Social,Kajal Patil,Y,11,110117,76,53,78,40,3,7,5,0.2,4,59
11A17,A,Painting,Kajal Patil,Y,11,110117,70,73,53,96,7,9,10,1.0,3,82
11A18,A,Maths,Vivek Rajput,N,11,110118,78,48,65,41,6,4,8,0.5,10,49
11A18,A,Physics,Vivek Rajput,Y,11,110118,100,61,83,77,8,8,2,0.4,7,72
11A18,A,Chemistry,Vivek Rajput,Y,11,110118,84,49,90,67,8,8,2,0.2,7,60
11A18,A,Biology,Vivek Rajput,N,11,110118,99,74,67,50,8,3,5,0.5,10,60
11A18,A,English,Vivek Rajput,N,11,110118,91,45,52,96,5,3,10,0.3,6,48
11A18,A,Social,Vivek Rajput,Y,11,110118,97,44,63,59,7,10,2,0.5,9,72
11A18,A,Painting,Vivek Rajput,Y,11,110118,81,67,48,80,4,3,10,0.4,4,54
11A19,A,Maths,Poonam Sandhu,Y,11,110119,71,81,57,83,6,6,6,0.7,5,76
11A19,A,Physics,Poonam Sandhu,N,11,110119,77,55,42,83,7,3,9,0.5,6,62
11A19,A,Chemistry,Poonam Sandhu,N,11,110119,88,80,61,76,3,7,7,0.3,6,42
11A19,A,Biology,Poonam Sandhu,Y,11,110119,86,85,65,92,4,6,10,0.7,9,94
11A19,A,English,Poonam Sandhu,Y,11,110119,96,60,52,55,5,4,2,0.3,8,87
11A19,A,Social,Poonam Sandhu,N,11,110119,86,66,77,80,10,9,9,0.8,5,41
11A19,A,Painting,Poonam Sandhu,Y,11,110119,69,77,41,77,6,9,6,0.4,8,71
11A20,A,Maths,Alka Sinha,Y,11,110120,98,93,67,70,9,5,10,0.2,6,36
11A20,A,Physics,Alka Sinha,N,11,110120,85,48,100,76,6,6,4,0.1,9,60
11A20,A,Chemistry,Alka Sinha,Y,11,110120,89,60,77,52,8,4,3,0.5,7,58
11A20,A,Biology,Alka Sinha,N,11,110120,89,100,91,40,6,8,9,0.2,9,58
11A20,A,English,Alka Sinha,N,11,110120,75,86,40,84,3,6,7,0.2,6,87
11A20,A,Social,Alka Sinha,Y,11,110120,94,91,42,50,5,9,4,0.2,5,92
11A20,A,Painting,Alka Sinha,N,11,110120,65,56,58,83,7,3,6,0.8,10,45
11A21,A,Maths,Siddharth Ghosh,N,11,110121,81,65,69,66,4,4,6,0.9,9,72
11A21,A,Physics,Siddharth Ghosh,Y,11,110121,87,45,69,100,4,10,9,0.1,10,55
11A21,A,Chemistry,Siddharth Ghosh,N,11,110121,97,63,75,73,7,4,4,0.6,9,73
11A21,A,Biology,Siddharth Ghosh,Y,11,110121,91,61,51,76,10,8,2,0.9,7,42
11A21,A,English,Siddharth Ghosh,Y,11,110121,93,47,68,48,3,10,10,0.1,6,92
11A21,A,Social,Siddharth Ghosh,N,11,110121,96,92,57,97,10,9,2,0.5,10,95
11A21,A,Painting,Siddharth Ghosh,Y,11,110121,84,62,82,97,8,10,5,0.8,10,79
