Class,Section,Subject,Name,ID,Roll Number,Attendance (%),Unit Test 1,Unit Test 2,Unit Test 3,Home Tuition (Y/N),Focus (0-10),Homework (0-10),Q&A (0-10),Doubt Asking Rate,Exam Prep (0-10),Special Problems Completion (%)
10,A,Hindi,Anjali Ranjan,10_A_25,100125,70,90,52,82,Y,4,3,7,0.7,5,42
10,A,Arts,Anjali Ranjan,10_A_25,100125,67,77,71,98,N,3,7,8,0.7,5,45
10,A,Maths,Priti Ghosh,10_A_26,100126,77,50,69,72,Y,9,6,9,0.4,5,30
10,A,Science,Priti Ghosh,10_A_26,100126,100,72,84,65,Y,9,7,9,0.3,3,96
10,A,Social,Priti Ghosh,10_A_26,100126,65,83,54,94,N,8,4,3,0.1,7,38
10,A,English,Priti Ghosh,10_A_26,100126,88,78,46,49,Y,9,5,3,0.6,7,40
10,A,Hindi,Priti Ghosh,10_A_26,100126,87,91,87,83,Y,5,3,8,0.2,8,68
10,A,Arts,Priti Ghosh,10_A_26,100126,71,54,90,47,Y,5,7,8,0.4,10,88
10,A,Maths,Rishabh Gupta,10_A_27,100127,67,84,65,86,N,3,4,6,0.4,8,58
10,A,Science,Rishabh Gupta,10_A_27,100127,94,69,60,69,N,7,3,8,0.7,10,31
10,A,Social,Rishabh Gupta,10_A_27,100127,69,63,93,40,N,10,3,5,0.1,4,88
10,A,English,Rishabh Gupta,10_A_27,100127,83,63,86,66,N,3,4,7,0.9,8,84
10,A,Hindi,Rishabh Gupta,10_A_27,100127,92,76,52,67,Y,4,7,8,0.1,7,46
10,A,Arts,Rishabh Gupta,10_A_27,100127,67,44,87,85,N,7,5,9,0.6,6,90
10,A,Maths,Amit Iqbal,10_A_28,100128,85,87,100,68,Y,9,9,6,0.2,4,53
10,A,Science,Amit Iqbal,10_A_28,100128,70,86,46,93,Y,8,10,10,0.6,10,61
10,A,Social,Amit Iqbal,10_A_28,100128,76,73,46,60,N,8,4,8,0.5,4,86
10,A,English,Amit Iqbal,10_A_28,100128,89,97,83,40,N,10,3,9,0.3,10,75
10,A,Hindi,Amit Iqbal,10_A_28,100128,80,74,91,60,Y,10,6,2,0.4,6,82
10,A,Arts,Amit Iqbal,10_A_28,100128,68,40,86,96,N,6,3,2,0.5,8,39
10,A,Maths,Ridhi Acharya,10_A_29,100129,69,92,77,69,N,3,9,9,0.7,6,96
10,A,Science,Ridhi Acharya,10_A_29,100129,98,73,61,91,N,4,4,8,0.1,5,48
10,A,Social,Ridhi Acharya,10_A_29,100129,92,96,64,48,N,9,9,5,0.4,10,33
10,A,English,Ridhi Acharya,10_A_29,100129,98,91,99,62,N,5,8,9,0.5,10,55
10,A,Hindi,Ridhi Acharya,10_A_29,100129,76,86,62,99,N,9,8,7,0.7,5,88
10,A,Arts,Ridhi Acharya,10_A_29,100129,94,63,55,65,Y,3,3,3,0.6,9,46
10,A,Maths,Aarti Malhotra,10_A_30,100130,75,55,46,64,N,8,10,7,0.6,4,77
10,A,Science,Aarti Malhotra,10_A_30,100130,83,43,96,61,N,10,8,10,0.8,4,74
10,A,Social,Aarti Malhotra,10_A_30,100130,83,76,41,84,Y,3,10,4,0.7,3,37
10,A,English,Aarti Malhotra,10_A_30,100130,82,93,90,97,N,9,7,4,0.5,5,31
10,A,Hindi,Aarti Malhotra,10_A_30,100130,68,48,100,79,N,5,7,4,0.2,3,52
10,A,Arts,Aarti Malhotra,10_A_30,100130,68,81,61,69,N,4,3,9,1.0,8,33
10,A,Maths,Jyoti Iyer,10_A_31,100131,85,89,53,77,Y,9,6,2,0.9,4,96
10,A,Science,Jyoti Iyer,10_A_31,100131,96,62,66,90,Y,4,10,5,0.3,7,97
10,A,Social,Jyoti Iyer,10_A_31,100131,70,44,73,67,N,3,7,8,0.6,9,44
10,A,English,Jyoti Iyer,10_A_31,100131,70,97,91,84,N,7,9,6,0.5,4,92
10,A,Hindi,Jyoti Iyer,10_A_31,100131,68,54,67,76,N,7,8,9,0.5,8,67
10,A,Arts,Jyoti Iyer,10_A_31,100131,74,78,61,86,Y,4,3,2,0.8,7,94
10,A,Maths,Vivek Sandhu,10_A_32,100132,93,93,91,56,Y,4,8,8,0.9,7,74
10,A,Science,Vivek Sandhu,10_A_32,100132,93,74,78,65,Y,6,4,8,0.6,3,84
10,A,Social,Vivek Sandhu,10_A_32,100132,93,45,81,62,Y,7,8,8,0.4,3,41
10,A,English,Vivek Sandhu,10_A_32,100132,99,79,54,60,Y,7,9,4,0.3,5,40
10,A,Hindi,Vivek Sandhu,10_A_32,100132,66,82,60,71,Y,9,7,4,1.0,5,73
10,A,Arts,Vivek Sandhu,10_A_32,100132,79,57,42,66,N,9,9,4,0.7,7,34
10,A,Maths,Rohan Joshi,10_A_33,100133,95,65,91,75,Y,6,8,7,0.4,7,54
10,A,Science,Rohan Joshi,10_A_33,100133,100,42,46,54,Y,7,3,7,0.9,9,60
10,A,Social,Rohan Joshi,10_A_33,100133,71,88,84,71,N,7,6,4,0.5,7,73
10,A,English,Rohan Joshi,10_A_33,100133,80,56,67,70,N,5,7,5,0.8,4,81
10,A,Hindi,Rohan Joshi,10_A_33,100133,95,89,76,99,Y,10,4,6,0.8,7,70
10,A,Arts,Rohan Joshi,10_A_33,100133,92,53,81,96,N,10,6,10,0.1,6,40
10,A,Maths,Kavya Menon,10_A_34,100134,81,57,82,62,Y,4,10,6,0.5,5,70
10,A,Science,Kavya Menon,10_A_34,100134,96,51,59,80,Y,9,6,9,0.9,6,72
10,A,Social,Kavya Menon,10_A_34,100134,77,74,73,100,Y,4,9,6,0.2,10,100
10,A,English,Kavya Menon,10_A_34,100134,87,99,83,41,N,9,8,2,0.4,6,93
10,A,Hindi,Kavya Menon,10_A_34,100134,81,98,81,96,N,5,4,6,0.3,6,64
10,A,Arts,Kavya Menon,10_A_34,100134,74,51,72,52,N,5,9,10,0.2,6,96
10,A,Maths,Aditya Iyer,10_A_35,100135,87,75,77,79,Y,7,5,6,0.2,5,97
10,A,Science,Aditya Iyer,10_A_35,100135,73,47,40,99,Y,4,8,3,0.9,9,78
10,A,Social,Aditya Iyer,10_A_35,100135,98,87,66,70,N,3,5,2,0.6,7,65
10,A,English,Aditya Iyer,10_A_35,100135,65,94,100,61,Y,9,9,3,0.7,10,90
10,A,Hindi,Aditya Iyer,10_A_35,100135,90,83,77,90,Y,8,5,9,0.4,6,93
10,A,Arts,Aditya Iyer,10_A_35,100135,78,52,47,66,Y,5,9,10,0.3,8,83
10,A,Maths,Suman Gill,10_A_36,100136,65,62,86,70,N,5,6,7,0.7,4,72
10,A,Science,Suman Gill,10_A_36,100136,67,68,50,50,Y,9,4,10,0.3,4,40
10,A,Social,Suman Gill,10_A_36,100136,75,71,82,44,N,9,9,5,0.3,4,50
10,A,English,Suman Gill,10_A_36,100136,74,50,48,92,N,9,9,10,0.4,4,69
10,A,Hindi,Suman Gill,10_A_36,100136,69,89,75,51,Y,10,9,10,0.2,4,81
10,A,Arts,Suman Gill,10_A_36,100136,99,62,78,98,Y,3,7,6,0.8,9,66
10,A,Maths,Ishita Nair,10_A_37,100137,79,91,62,85,Y,9,4,8,0.8,3,84
10,A,Science,Ishita Nair,10_A_37,100137,67,41,64,81,Y,7,10,4,0.3,9,64
10,A,Social,Ishita Nair,10_A_37,100137,98,53,82,49,Y,10,6,4,0.9,5,43
10,A,English,Ishita Nair,10_A_37,100137,90,55,90,53,N,3,10,3,0.6,7,63
10,A,Hindi,Ishita Nair,10_A_37,100137,71,79,69,64,N,7,5,2,0.3,4,50
10,A,Arts,Ishita Nair,10_A_37,100137,79,53,51,84,N,10,10,10,0.4,5,51
10,A,Maths,Sakshi Chetty,10_A_38,100138,78,44,72,78,Y,10,4,2,0.2,3,44
10,A,Science,Sakshi Chetty,10_A_38,100138,81,87,87,91,Y,4,8,4,0.9,3,76
10,A,Social,Sakshi Chetty,10_A_38,100138,66,47,43,87,Y,3,4,3,0.7,9,58
10,A,English,Sakshi Chetty,10_A_38,100138,79,98,78,47,N,10,8,7,0.4,4,63
10,A,Hindi,Sakshi Chetty,10_A_38,100138,91,57,98,40,N,4,7,7,0.8,5,62
10,A,Arts,Sakshi Chetty,10_A_38,100138,76,45,57,43,Y,6,10,8,0.6,10,54
10,A,Maths,Arun Goel,10_A_39,100139,76,95,62,58,N,8,3,6,0.8,4,78
10,A,Science,Arun Goel,10_A_39,100139,97,83,51,88,N,5,8,2,0.7,4,32
10,A,Social,Arun Goel,10_A_39,100139,78,81,62,44,N,7,5,3,0.4,8,68
10,A,English,Arun Goel,10_A_39,100139,79,41,79,60,N,8,4,10,0.8,8,30
10,A,Hindi,Arun Goel,10_A_39,100139,81,99,93,82,N,4,7,9,0.7,10,76
10,A,Arts,Arun Goel,10_A_39,100139,83,87,58,87,N,9,8,6,0.4,10,95
10,A,Maths,Alka Iqbal,10_A_40,100140,85,94,46,79,Y,3,9,3,0.8,8,91
10,A,Science,Alka Iqbal,10_A_40,100140,88,90,49,51,Y,4,5,8,0.9,10,92
10,A,Social,Alka Iqbal,10_A_40,100140,68,93,57,75,N,9,8,2,0.5,4,32
10,A,English,Alka Iqbal,10_A_40,100140,95,97,78,97,N,9,3,6,0.5,7,75
10,A,Hindi,Alka Iqbal,10_A_40,100140,94,80,55,90,Y,8,9,8,0.4,5,44
10,A,Arts,Alka Iqbal,10_A_40,100140,88,92,93,88,Y,4,5,5,0.6,7,99
10,B,Maths,Rahul Mukherjee,10_B_1,100201,97,44,53,84,N,8,6,5,1.0,3,72
10,B,Science,Rahul Mukherjee,10_B_1,100201,76,76,65,55,Y,4,4,2,0.2,8,57
10,B,Social,Rahul Mukherjee,10_B_1,100201,88,62,96,50,Y,3,3,3,0.8,7,56
10,B,English,Rahul Mukherjee,10_B_1,100201,66,59,74,54,N,3,3,2,0.2,5,74
10,B,Hindi,Rahul Mukherjee,10_B_1,100201,88,76,92,64,N,10,8,3,0.3,3,76
10,B,Arts,Rahul Mukherjee,10_B_1,100201,79,91,73,57,N,7,3,10,0.8,9,61
10,B,Maths,Priya Garg,10_B_2,100202,86,58,66,54,N,3,3,7,0.2,4,66
10,B,Science,Priya Garg,10_B_2,100202,93,45,85,82,Y,7,4,3,0.2,10,95
10,B,Social,Priya Garg,10_B_2,100202,80,96,94,46,N,7,5,5,0.6,9,66
10,B,English,Priya Garg,10_B_2,100202,65,63,42,55,N,5,8,4,0.3,8,68
10,B,Hindi,Priya Garg,10_B_2,100202,96,96,92,65,Y,5,3,3,0.4,6,93
10,B,Arts,Priya Garg,10_B_2,100202,90,82,66,50,Y,4,5,7,0.6,5,65
10,B,Maths,Richa Rajput,10_B_3,100203,89,52,43,51,N,8,6,8,0.4,10,88
10,B,Science,Richa Rajput,10_B_3,100203,79,40,65,93,Y,6,6,5,0.2,8,41
10,B,Social,Richa Rajput,10_B_3,100203,76,60,79,99,N,8,9,4,0.3,7,100
10,B,English,Richa Rajput,10_B_3,100203,70,58,43,75,N,7,8,7,0.5,6,56
10,B,Hindi,Richa Rajput,10_B_3,100203,78,89,95,49,N,9,8,6,0.9,8,94
10,B,Arts,Richa Rajput,10_B_3,100203,92,67,43,71,Y,8,3,4,0.5,4,64
10,B,Maths,Akash Dutta,10_B_4,100204,89,47,91,79,Y,6,3,2,0.4,10,51
10,B,Science,Akash Dutta,10_B_4,100204,82,80,61,41,N,4,10,7,0.6,5,98
10,B,Social,Akash Dutta,10_B_4,100204,93,45,54,87,Y,4,5,4,0.6,5,60
10,B,English,Akash Dutta,10_B_4,100204,83,94,48,67,N,4,3,10,0.5,9,73
10,B,Hindi,Akash Dutta,10_B_4,100204,88,87,52,90,Y,9,10,3,0.6,4,82
10,B,Arts,Akash Dutta,10_B_4,100204,80,50,63,74,Y,6,3,2,0.6,5,89
10,B,Maths,Aditya Acharya,10_B_5,100205,65,95,90,99,Y,3,7,6,0.6,9,78
10,B,Science,Aditya Acharya,10_B_5,100205,91,97,84,41,Y,10,5,9,0.3,5,68
10,B,Social,Aditya Acharya,10_B_5,100205,80,70,100,46,N,8,6,5,0.4,3,71
10,B,English,Aditya Acharya,10_B_5,100205,70,73,58,100,Y,10,8,6,1.0,7,89
10,B,Hindi,Aditya Acharya,10_B_5,100205,67,53,83,48,N,3,8,7,0.2,7,80
10,B,Arts,Aditya Acharya,10_B_5,100205,80,42,71,99,N,10,10,8,0.3,9,39
10,B,Maths,Komal Ghosh,10_B_6,100206,71,73,49,59,N,7,4,2,0.8,10,47
10,B,Science,Komal Ghosh,10_B_6,100206,70,89,87,60,Y,10,7,5,0.7,10,49
10,B,Social,Komal Ghosh,10_B_6,100206,85,80,91,76,Y,5,6,10,0.9,7,80
10,B,English,Komal Ghosh,10_B_6,100206,72,62,49,47,N,5,4,6,0.3,7,83
10,B,Hindi,Komal Ghosh,10_B_6,100206,79,46,72,46,N,7,8,4,0.6,8,64
10,B,Arts,Komal Ghosh,10_B_6,100206,73,65,51,82,N,10,6,2,0.8,9,64
10,B,Maths,Sakshi Dwivedi,10_B_7,100207,66,62,75,79,N,6,9,10,1.0,4,53
10,B,Science,Sakshi Dwivedi,10_B_7,100207,90,49,83,77,Y,8,7,5,0.5,3,76
10,B,Social,Sakshi Dwivedi,10_B_7,100207,74,53,72,74,N,9,7,4,1.0,4,80
10,B,English,Sakshi Dwivedi,10_B_7,100207,100,70,54,96,N,5,4,7,0.9,8,48
10,B,Hindi,Sakshi Dwivedi,10_B_7,100207,82,61,64,98,Y,10,4,9,0.8,4,45
10,B,Arts,Sakshi Dwivedi,10_B_7,100207,87,40,75,73,Y,9,10,10,0.7,10,87
10,B,Maths,Anjali Ganguly,10_B_8,100208,80,70,57,79,N,9,8,10,0.9,8,38
10,B,Science,Anjali Ganguly,10_B_8,100208,73,56,98,76,Y,3,6,9,0.5,9,53
10,B,Social,Anjali Ganguly,10_B_8,100208,75,49,42,79,Y,9,3,4,0.6,3,98
10,B,English,Anjali Ganguly,10_B_8,100208,90,59,70,87,Y,3,10,5,1.0,10,92
10,B,Hindi,Anjali Ganguly,10_B_8,100208,68,61,62,43,N,7,4,8,0.5,6,98
10,B,Arts,Anjali Ganguly,10_B_8,100208,73,90,66,65,N,9,5,3,0.9,4,59
10,B,Maths,Tanvi Kumar,10_B_9,100209,70,69,86,40,N,6,5,5,0.8,8,41
10,B,Science,Tanvi Kumar,10_B_9,100209,74,53,96,42,N,7,3,6,0.6,5,95
10,B,Social,Tanvi Kumar,10_B_9,100209,75,68,66,60,Y,7,10,2,0.6,9,49
10,B,English,Tanvi Kumar,10_B_9,100209,93,65,75,94,Y,3,8,2,1.0,9,78
10,B,Hindi,Tanvi Kumar,10_B_9,100209,68,83,57,97,N,9,4,10,1.0,5,90
10,B,Arts,Tanvi Kumar,10_B_9,100209,79,78,64,42,Y,4,10,3,0.9,10,47
10,B,Maths,Kiran Joshi,10_B_10,100210,86,63,88,49,Y,10,5,8,0.3,3,57
10,B,Science,Kiran Joshi,10_B_10,100210,83,64,56,40,Y,8,6,2,0.9,5,43
10,B,Social,Kiran Joshi,10_B_10,100210,84,67,84,70,Y,3,8,4,0.1,6,82
10,B,English,Kiran Joshi,10_B_10,100210,72,46,43,92,N,4,3,6,0.2,5,62
10,B,Hindi,Kiran Joshi,10_B_10,100210,68,90,97,63,Y,6,3,7,0.3,5,69
10,B,Arts,Kiran Joshi,10_B_10,100210,89,97,67,68,N,5,3,9,0.8,10,61
10,B,Maths,Deepak Roy,10_B_11,100211,85,99,67,94,N,7,10,6,0.9,6,40
10,B,Science,Deepak Roy,10_B_11,100211,69,84,86,73,Y,5,3,3,0.5,9,97
10,B,Social,Deepak Roy,10_B_11,100211,97,59,89,63,Y,10,8,3,0.2,7,72
10,B,English,Deepak Roy,10_B_11,100211,89,73,77,74,Y,7,7,2,0.6,5,37
10,B,Hindi,Deepak Roy,10_B_11,100211,96,44,98,88,N,7,6,8,0.3,6,45
10,B,Arts,Deepak Roy,10_B_11,100211,82,60,63,96,Y,3,10,2,0.2,4,45
10,B,Maths,Monika Bhatt,10_B_12,100212,69,82,90,79,N,8,6,10,0.4,6,48
10,B,Science,Monika Bhatt,10_B_12,100212,85,59,58,67,N,8,6,9,0.6,3,59
10,B,Social,Monika Bhatt,10_B_12,100212,82,48,57,63,N,10,6,10,0.3,7,78
10,B,English,Monika Bhatt,10_B_12,100212,91,43,78,78,Y,7,10,7,0.2,4,35
10,B,Hindi,Monika Bhatt,10_B_12,100212,99,53,48,92,N,4,7,10,0.2,3,69
10,B,Arts,Monika Bhatt,10_B_12,100212,76,100,94,52,Y,3,5,2,0.8,7,98
10,B,Maths,Ananya Mishra,10_B_13,100213,76,54,80,65,N,5,7,10,0.5,4,91
10,B,Science,Ananya Mishra,10_B_13,100213,73,51,46,90,N,4,7,3,0.8,8,63
10,B,Social,Ananya Mishra,10_B_13,100213,94,67,43,89,Y,9,10,3,0.5,4,40
10,B,English,Ananya Mishra,10_B_13,100213,66,68,47,63,Y,3,10,5,0.6,8,49
10,B,Hindi,Ananya Mishra,10_B_13,100213,74,41,62,87,N,10,10,4,0.2,10,94
10,B,Arts,Ananya Mishra,10_B_13,100213,78,57,75,93,Y,3,4,2,0.4,7,71
10,B,Maths,Ananya Sen,10_B_14,100214,75,91,57,57,N,10,9,7,0.4,5,75
10,B,Science,Ananya Sen,10_B_14,100214,80,71,86,71,N,4,7,2,0.5,6,89
10,B,Social,Ananya Sen,10_B_14,100214,67,73,70,65,Y,6,4,2,0.9,4,74
10,B,English,Ananya Sen,10_B_14,100214,68,69,58,57,N,7,4,5,0.3,6,38
10,B,Hindi,Ananya Sen,10_B_14,100214,88,93,91,89,N,3,6,7,0.1,6,72
10,B,Arts,Ananya Sen,10_B_14,100214,83,81,63,56,Y,5,9,3,0.2,9,97
10,B,Maths,Pankaj Dwivedi,10_B_15,100215,77,47,86,49,N,7,4,10,0.7,5,56
10,B,Science,Pankaj Dwivedi,10_B_15,100215,83,64,75,70,Y,3,4,6,0.4,5,80
10,B,Social,Pankaj Dwivedi,10_B_15,100215,95,78,44,99,Y,8,3,7,0.8,6,35
10,B,English,Pankaj Dwivedi,10_B_15,100215,80,49,81,83,Y,6,5,6,0.4,3,73
10,B,Hindi,Pankaj Dwivedi,10_B_15,100215,83,68,50,67,Y,9,4,7,0.7,10,53
10,B,Arts,Pankaj Dwivedi,10_B_15,100215,96,85,82,64,Y,8,7,5,0.7,4,39
10,B,Maths,Dev Mahajan,10_B_16,100216,92,50,85,49,Y,10,7,5,0.9,6,63
10,B,Science,Dev Mahajan,10_B_16,100216,73,60,78,76,N,6,3,9,0.2,5,63
10,B,Social,Dev Mahajan,10_B_16,100216,98,46,69,100,Y,9,4,6,1.0,10,63
10,B,English,Dev Mahajan,10_B_16,100216,79,59,44,66,Y,7,5,2,0.2,4,91
10,B,Hindi,Dev Mahajan,10_B_16,100216,88,70,48,67,Y,3,8,4,0.5,9,90
10,B,Arts,Dev Mahajan,10_B_16,100216,76,93,65,93,Y,9,6,5,0.4,3,66
10,B,Maths,Dev Balakrishnan,10_B_17,100217,84,93,94,93,Y,4,8,6,0.8,7,31
10,B,Science,Dev Balakrishnan,10_B_17,100217,69,93,59,67,Y,8,9,3,0.9,4,85
10,B,Social,Dev Balakrishnan,10_B_17,100217,84,93,62,95,Y,4,10,10,0.6,9,90
10,B,English,Dev Balakrishnan,10_B_17,100217,93,74,41,87,Y,9,7,6,0.4,8,66
10,B,Hindi,Dev Balakrishnan,10_B_17,100217,85,86,87,90,Y,10,6,5,0.7,10,39
10,B,Arts,Dev Balakrishnan,10_B_17,100217,88,93,69,76,N,5,8,3,0.4,9,44
10,B,Maths,Suman Reddy,10_B_18,100218,89,55,60,88,Y,4,10,4,0.6,9,63
10,B,Science,Suman Reddy,10_B_18,100218,84,55,47,80,N,8,3,2,0.8,9,57
10,B,Social,Suman Reddy,10_B_18,100218,92,56,54,84,Y,5,9,4,0.8,7,31
10,B,English,Suman Reddy,10_B_18,100218,99,63,89,80,Y,6,4,8,0.7,8,52
10,B,Hindi,Suman Reddy,10_B_18,100218,95,74,91,72,Y,8,3,10,0.7,5,73
10,B,Arts,Suman Reddy,10_B_18,100218,96,92,48,55,Y,9,4,4,0.8,9,98
10,B,Maths,Rohan Bhasin,10_B_19,100219,76,83,41,63,Y,9,7,10,0.8,10,58
10,B,Science,Rohan Bhasin,10_B_19,100219,97,78,92,100,Y,10,5,5,0.8,5,38
10,B,Social,Rohan Bhasin,10_B_19,100219,86,95,70,93,Y,4,3,6,0.8,3,78
10,B,English,Rohan Bhasin,10_B_19,100219,93,98,95,51,N,4,7,9,0.3,9,64
10,B,Hindi,Rohan Bhasin,10_B_19,100219,71,89,90,85,N,6,4,2,0.2,5,88
10,B,Arts,Rohan Bhasin,10_B_19,100219,94,63,58,43,Y,10,3,10,0.5,8,34
10,B,Maths,Sandeep Mahajan,10_B_20,100220,81,49,48,46,Y,10,8,7,0.2,8,49
10,B,Science,Sandeep Mahajan,10_B_20,100220,67,89,69,74,N,3,6,6,0.4,4,40
10,B,Social,Sandeep Mahajan,10_B_20,100220,72,51,44,82,N,4,10,3,0.7,6,53
10,B,English,Sandeep Mahajan,10_B_20,100220,83,64,76,83,N,3,8,5,0.6,3,96
10,B,Hindi,Sandeep Mahajan,10_B_20,100220,100,86,97,80,Y,6,8,3,0.6,3,30
10,B,Arts,Sandeep Mahajan,10_B_20,100220,66,82,43,61,Y,5,5,4,0.9,3,89
10,B,Maths,Akash Kumar,10_B_21,100221,68,57,93,88,N,5,10,6,0.1,10,98
10,B,Science,Akash Kumar,10_B_21,100221,98,57,46,59,N,6,3,8,0.7,3,82
10,B,Social,Akash Kumar,10_B_21,100221,90,87,63,71,N,9,7,9,1.0,7,72
10,B,English,Akash Kumar,10_B_21,100221,74,59,41,71,Y,3,4,10,0.8,6,82
10,B,Hindi,Akash Kumar,10_B_21,100221,91,68,68,59,Y,6,10,3,0.7,4,44
10,B,Arts,Akash Kumar,10_B_21,100221,99,62,97,66,N,6,7,6,1.0,10,38
10,B,Maths,Vivek Iyengar,10_B_22,100222,80,50,42,62,Y,3,4,6,0.6,7,75
10,B,Science,Vivek Iyengar,10_B_22,100222,91,65,99,52,N,5,10,5,0.3,5,67
10,B,Social,Vivek Iyengar,10_B_22,100222,92,61,90,61,N,10,6,6,0.2,7,85
10,B,English,Vivek Iyengar,10_B_22,100222,96,53,77,66,N,5,6,8,0.3,4,77
10,B,Hindi,Vivek Iyengar,10_B_22,100222,66,64,56,95,N,10,6,9,0.5,8,95
10,B,Arts,Vivek Iyengar,10_B_22,100222,97,54,40,66,Y,10,7,3,0.5,9,35
10,B,Maths,Deepak Trivedi,10_B_23,100223,91,78,44,41,Y,3,10,7,0.2,7,99
10,B,Science,Deepak Trivedi,10_B_23,100223,83,82,67,42,Y,10,3,9,0.3,6,41
10,B,Social,Deepak Trivedi,10_B_23,100223,96,66,75,44,N,9,8,3,0.6,10,53
10,B,English,Deepak Trivedi,10_B_23,100223,83,72,52,81,N,6,9,9,0.3,5,62
10,B,Hindi,Deepak Trivedi,10_B_23,100223,85,69,91,77,Y,8,9,8,1.0,5,64
10,B,Arts,Deepak Trivedi,10_B_23,100223,71,81,91,89,N,4,7,6,0.4,4,30
10,B,Maths,Gaurav Gaekwad,10_B_24,100224,67,61,64,49,N,10,10,5,0.9,5,88
10,B,Science,Gaurav Gaekwad,10_B_24,100224,89,74,41,94,Y,5,7,9,0.2,9,72
10,B,Social,Gaurav Gaekwad,10_B_24,100224,73,52,76,45,Y,9,5,10,0.7,4,95
10,B,English,Gaurav Gaekwad,10_B_24,100224,74,70,51,71,Y,5,9,7,1.0,3,42
10,B,Hindi,Gaurav Gaekwad,10_B_24,100224,68,84,74,76,N,3,8,10,0.7,4,78
10,B,Arts,Gaurav Gaekwad,10_B_24,100224,89,67,86,62,Y,8,5,6,0.4,5,31
10,B,Maths,Kajal Rajput,10_B_25,100225,65,80,79,96,N,7,6,4,0.6,4,61
10,B,Science,Kajal Rajput,10_B_25,100225,81,74,55,84,N,3,3,3,0.2,9,93
10,B,Social,Kajal Rajput,10_B_25,100225,77,95,48,78,Y,10,5,8,0.3,4,77
10,B,English,Kajal Rajput,10_B_25,100225,66,80,69,72,Y,6,5,10,0.1,3,68
10,B,Hindi,Kajal Rajput,10_B_25,100225,72,48,82,40,Y,8,5,4,0.6,5,48
10,B,Arts,Kajal Rajput,10_B_25,100225,80,44,65,71,N,6,3,10,0.4,5,84
10,B,Maths,Tanvi Sharma,10_B_26,100226,68,43,42,89,N,3,8,6,0.1,6,100
10,B,Science,Tanvi Sharma,10_B_26,100226,81,42,47,61,N,5,5,3,0.6,7,92
10,B,Social,Tanvi Sharma,10_B_26,100226,87,62,88,49,N,4,10,3,0.9,3,99
10,B,English,Tanvi Sharma,10_B_26,100226,88,96,50,87,Y,4,7,7,0.3,8,51
10,B,Hindi,Tanvi Sharma,10_B_26,100226,73,78,67,87,Y,7,8,7,0.9,9,92
10,B,Arts,Tanvi Sharma,10_B_26,100226,89,47,84,82,Y,9,9,2,0.8,5,48
10,B,Maths,Anjali Nair,10_B_27,100227,71,53,60,67,Y,5,4,10,0.7,7,40
10,B,Science,Anjali Nair,10_B_27,100227,74,57,63,75,N,3,10,4,0.2,4,40
10,B,Social,Anjali Nair,10_B_27,100227,95,88,93,96,N,8,3,8,0.2,4,45
10,B,English,Anjali Nair,10_B_27,100227,91,41,94,85,Y,3,6,7,0.6,4,50
10,B,Hindi,Anjali Nair,10_B_27,100227,100,99,96,69,N,5,4,6,0.4,8,41
10,B,Arts,Anjali Nair,10_B_27,100227,87,86,43,56,N,6,6,6,0.4,7,61
10,B,Maths,Komal Iyer,10_B_28,100228,67,76,71,44,Y,10,7,2,0.3,8,73
10,B,Science,Komal Iyer,10_B_28,100228,86,100,98,40,N,3,8,8,0.2,7,80
10,B,Social,Komal Iyer,10_B_28,100228,87,42,85,64,N,4,7,10,0.2,6,53
10,B,English,Komal Iyer,10_B_28,100228,70,91,85,72,Y,3,3,2,0.5,4,43
10,B,Hindi,Komal Iyer,10_B_28,100228,86,93,50,45,N,10,7,4,0.6,4,31
10,B,Arts,Komal Iyer,10_B_28,100228,73,47,42,62,N,5,5,7,0.3,3,75
10,B,Maths,Sakshi Banerjee,10_B_29,100229,75,97,89,62,N,3,5,3,0.4,10,54
10,B,Science,Sakshi Banerjee,10_B_29,100229,82,50,41,90,Y,3,4,4,0.7,8,98
10,B,Social,Sakshi Banerjee,10_B_29,100229,66,86,94,46,N,8,3,6,0.8,9,92
10,B,English,Sakshi Banerjee,10_B_29,100229,79,40,46,62,N,9,9,3,0.8,6,54
10,B,Hindi,Sakshi Banerjee,10_B_29,100229,75,61,72,96,N,7,9,6,1.0,4,97
10,B,Arts,Sakshi Banerjee,10_B_29,100229,76,99,63,99,Y,8,10,4,0.6,6,97
10,B,Maths,Rudra Mukherjee,10_B_30,100230,87,96,60,84,N,3,5,9,0.5,5,36
10,B,Science,Rudra Mukherjee,10_B_30,100230,76,61,58,90,N,9,5,2,0.1,5,58
10,B,Social,Rudra Mukherjee,10_B_30,100230,96,76,60,92,Y,7,9,5,0.5,4,54
10,B,English,Rudra Mukherjee,10_B_30,100230,98,72,78,40,Y,3,4,8,0.3,6,44
10,B,Hindi,Rudra Mukherjee,10_B_30,100230,80,40,71,92,Y,6,6,5,0.2,7,96
10,B,Arts,Rudra Mukherjee,10_B_30,100230,86,91,59,88,N,7,5,10,0.8,7,69
10,B,Maths,Monika Dwivedi,10_B_31,100231,79,48,42,97,N,4,3,8,1.0,3,97
10,B,Science,Monika Dwivedi,10_B_31,100231,67,58,99,49,N,3,4,4,1.0,7,40
10,B,Social,Monika Dwivedi,10_B_31,100231,82,59,75,67,Y,4,4,2,1.0,6,45
